budget,revenue,runtime,has_budget,director_missing,release_year,is_weekend,month_sin,month_cos,genre_action,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_musical,genre_mystery,genre_news,genre_romance,genre_science_fiction,genre_sport,genre_tv_movie,genre_thriller,genre_war,genre_western,director_encoded
350.0,5.0,15.5,0,0,2020,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.21812578492195
19170.0,19170.0,93.0,0,0,2023,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.70675525216205
34444.0,34444.0,105.0,0,0,2021,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.00497666299461
50.0,100.0,15.5,0,0,2024,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.531688905007048
405797.0,405797.0,102.0,0,0,2022,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.229203176612627
45351644.00033821,281700.0,125.0,1,0,2024,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.42194364459902
1000000.0,43585.0,90.0,0,0,2024,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.026374131069923
34196.0,34196.0,96.0,0,0,2023,0,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.004319760438026
53400000.0,5450715.0,138.0,0,0,2024,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.82967717332144
8300000.0,4499395.0,109.0,0,0,2021,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.44791617167483
20000000.0,6854.0,131.0,0,0,2020,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.858214341537256
20000000.0,48093906.0,102.0,0,0,2024,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.663299110760812
100000.0,100000.0,41.0,0,0,2024,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.522964758234066
45351644.000123315,17913.0,99.0,1,0,2024,1,1.0,6.123233995736766e-17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.945541997631686
12154.0,12154.0,90.0,0,0,2022,0,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.91028364106033
2942.0,2942.0,115.0,0,0,2025,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.781346264831534
36000000.0,59095809.0,93.0,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.094482126448531
33702.0,33702.0,112.0,0,0,2021,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.00299693618757
300.0,50.0,21.0,0,0,2022,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.412677254330703
13350.0,13350.0,95.0,0,0,2021,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.9188155211185
30.0,700.0,15.5,0,0,2025,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.971709795453627
34666.0,34666.0,98.0,0,0,2020,1,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.005560697246109
745652.0,809893.0,103.0,0,0,2024,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.292025710800093
12775324.0,171315305.0,115.0,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7787854978391
15.0,75.0,15.5,0,0,2022,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.448941591381795
51218.0,725952.0,92.0,0,0,2021,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.28207861075752
150.0,1000.0,15.5,0,0,2020,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.683307176748057
45351644.00003227,36527.0,88.0,1,0,2020,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.231946829807164
45351643.999362595,100.0,15.5,1,0,2024,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.474794971068606
160866.0,161977.0,103.0,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.145712724312435
135000000.0,111166669.0,100.0,0,0,2020,1,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.420971699303792
1.0,2.0,15.5,0,0,2025,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.214433808541846
61694.0,311801.0,117.0,0,0,2023,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20524980135153
90120000.0,90120000.0,96.0,0,0,2022,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.72038880450346
42.0,422.0,15.5,0,0,2022,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.604999667632699
512770.0,736893.0,121.0,0,0,2022,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.283438499947087
7000000.0,144492724.0,124.0,0,0,2020,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.763305807558362
1005222.0,1261992.0,133.0,0,0,2025,0,-0.8660254037844384,-0.5000000000000004,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.332347903657285
100000.0,100000.0,15.5,0,0,2023,0,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.522964758234066
4801781.0,7726354.0,100.0,0,0,2023,1,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.497070175891878
5000000.0,13420.0,95.0,0,0,2022,1,0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.804936652148767
23900000.0,899683.0,110.0,0,0,2023,0,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.180033633047852
77658.0,77658.0,93.0,0,0,2021,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.350846205858266
40000000.0,57105156.0,112.0,0,0,2023,1,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53196064592337
100302.0,100302.0,127.0,0,0,2023,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.10214318624412
19222.0,80767.0,111.0,0,0,2022,1,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.082450935579475
114800.0,114800.0,90.0,0,0,2025,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11.11441633077677
10.0,50.0,163.5,0,0,2021,1,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.412677254330703
62080.0,70459.0,105.0,0,0,2021,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.070038601528058
1125010.0,1128626.0,100.0,0,0,2023,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.322194233871762
30.0,62.0,32.0,0,0,2025,0,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.431887171936813
34217377.0,34217377.0,114.0,0,0,2020,0,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.632351669686143
45351644.00013982,265959.0,101.0,1,0,2023,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.190793215039072
50466.0,50466.0,77.0,0,0,2025,0,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.039699918293525
250.0,300.0,45.0,0,0,2022,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.574066766332935
80.0,75.0,30.0,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.50611448553199
15289.0,15289.0,87.0,0,0,2020,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.93114349671241
45351643.99972643,100000.0,51.0,1,0,2022,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.101869057257604
1074879.0,1074879.0,89.0,0,0,2022,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.317758522756314
90000.0,432.0,15.5,0,0,2023,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.837934104300126
8721243.0,8721243.0,99.0,0,0,2020,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.508081510106726
1500000.0,2343.0,100.0,0,0,2022,0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.760658028691847
361.0,362.0,37.0,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59109336356166
735738.0,818279.0,108.0,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11.375388379481995
45351643.99995791,319521.0,79.0,1,0,2024,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.207473233902958
20.0,20.0,15.5,0,0,2024,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.33201332751244
20000000.0,2088239.0,99.0,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37813239352922
1000000.0,223640.0,80.0,0,0,2023,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.175038321046909
1837561.0,1837561.0,100.0,0,0,2025,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.366506765082718
7066.0,7066.0,95.0,0,0,2025,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.860983227782206
25000000.0,16317120.0,132.0,0,0,2024,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.565031786139814
424667.0,1301424.0,109.0,0,0,2021,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.335144958259397
1700000.0,1700000.0,120.0,0,0,2020,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.359433051106816
35000000.0,6245634.0,92.0,0,0,2022,0,0.8660254037844386,0.5000000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.477728867511917
35803.0,35803.0,99.0,0,0,2025,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.008494460264021
219077.0,219077.0,129.0,0,0,2022,0,0.8660254037844387,-0.49999999999999983,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.795377477789685
50000000.0,5989583.0,109.0,0,0,2020,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.473923334864685
1661.0,1661.0,50.0,0,0,2022,0,-0.5000000000000004,0.8660254037844384,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.391525504065234
181415.0,181415.0,104.0,0,0,2020,1,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.156015652777594
21000.0,2009.0,98.0,0,0,2025,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10.746683105996958
45351644.00021421,829549.0,110.0,1,0,2021,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.42194364459902
750010.0,1046811.0,104.0,0,0,2023,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.315353097999424
30000000.0,4034259.0,112.0,0,0,2024,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.437996146589946
6800.0,20000.0,16.0,0,0,2025,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.955560156018144
470778.0,18.0,117.0,0,0,2021,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.322914831279986
45351644.000090145,61404.0,95.0,1,0,2021,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.057594205922932
145174.0,256359.0,111.0,0,0,2021,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.187451104593778
231909.0,231909.0,105.0,0,0,2024,1,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.178338982660241
45351643.999767765,56.0,56.0,1,1,2022,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.351393205362717
7113.0,7113.0,89.0,0,0,2021,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.861585828856528
7000000.0,49447308.0,109.0,0,0,2020,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11.665822032805545
20.0,10.0,30.0,0,0,2025,0,-0.4999999999999998,-0.8660254037844388,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.273229039791978
167694.0,167694.0,92.0,0,0,2024,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.333805591316812
185000000.0,772775278.0,163.5,0,0,2022,1,1.0,6.123233995736766e-17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9157384560357
45351644.00020589,991719.0,109.0,1,0,2021,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.073114068250767
10.0,20.0,15.5,0,0,2023,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33201332751244
36184.0,36184.0,99.0,0,0,2020,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.009456737473966
100000.0,82873.0,92.0,0,0,2025,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.084790984178523
147919.0,147919.0,88.0,0,0,2023,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.108928558278786
2003436.0,6151477.0,95.0,0,0,2026,1,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47634791827508
6545174.0,6682648.0,131.0,0,0,2021,1,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.483877198973142
229922.0,992148.0,82.0,0,0,2022,1,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.577012578317705
43862.0,43862.0,107.0,0,0,2020,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.026950053090813
200000000.0,254997360.0,95.0,0,0,2023,1,-0.5000000000000004,0.8660254037844384,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81494435626936
5000000.0,22304357.0,87.0,0,0,2020,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12.498718344486848
80000000.0,476409.0,133.0,0,0,2025,1,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.24378711562913
12.0,25.0,15.5,0,0,2024,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.351429154812262
1.0,1.0,15.5,0,0,2024,0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.118251940497577
7792716.0,7792716.0,105.0,0,0,2020,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.497847663858034
9859.0,9859.0,15.5,0,0,2020,0,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89126051022819
80.0,1.0,15.5,0,0,2025,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.87968753093967
54730.0,957592.0,101.0,0,0,2021,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.307254753470097
83441.0,83441.0,96.0,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.085411929420006
70000000.0,623190.0,97.0,0,0,2022,1,-0.4999999999999998,-0.8660254037844388,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.268202954250548
150000.0,363222.0,103.0,0,0,2023,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.219126946782625
20.0,37.0,15.5,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.38592821133089
3500000.0,51278.0,95.0,0,0,2024,0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.041150977776162
500.0,350.0,62.0,0,0,2021,1,1.2246467991473532e-16,-1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58803730803448
500.0,1000.0,15.5,0,0,2025,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.683307176748057
559820.0,766069.0,107.0,0,0,2023,0,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.2869684539339
25.0,100.0,15.5,0,0,2024,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.474794971068606
10000.0,10000.0,15.5,0,0,2024,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.522964758234066
65636.0,129973.0,110.0,0,0,2024,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.125701261304405
26300000.0,11675156.0,137.0,0,0,2024,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.534599815807246
30000000.0,132248152.0,114.0,0,0,2025,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.351449415010757
2352240.0,15355152.0,163.5,0,0,2021,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.559507803718352
45351644.0000902,17026.0,95.0,1,0,2025,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.940925433030367
80200000.0,6657347.0,108.0,0,0,2023,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.483532357266348
150000000.0,1059242164.0,100.0,0,0,2024,0,-0.5000000000000004,0.8660254037844384,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.944403974146729
100.0,500.0,15.5,0,0,2024,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.620384569636206
4.0,30.0,109.0,0,0,2024,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.367419215399869
106156.0,1103492.0,97.0,0,0,2025,0,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.839271456511367
81351.0,81351.0,91.0,0,0,2022,1,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.083105896580399
17265487.0,17265876.0,108.0,0,0,2023,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.937302435747467
10.0,2.0,15.5,0,0,2023,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.023723140725746
878769.0,878769.0,109.0,0,0,2021,1,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.29944569512392
333526.0,333526.0,93.0,0,0,2023,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.211373024135856
25.0,17.0,15.5,0,0,2022,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.716590726001781
21720.0,21720.0,83.0,0,0,2022,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.963059907128827
60.0,100.0,15.5,0,0,2023,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.474794971068606
128761.0,128761.0,117.0,0,0,2020,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.12484956208906
296871.0,296871.0,106.0,0,0,2024,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.385212523363911
50.0,40.0,15.5,0,0,2024,1,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.036865316387699
553854.0,553854.0,94.0,0,0,2023,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.352540189499843
